created_at,text
2015-03-18 11:15:13 +0000,We can't just duct tape the problem.  https://t.co/WDn2LMNuUQ
2015-03-18 11:00:15 +0000,"I’m like the guy who showed up for dinner at dessert, and then got stuck with the full check. https://t.co/ICEVcRrgB9"
2015-03-18 01:36:49 +0000,We can't just duct tape the problem. https://t.co/WDn2LMvU3i
2015-03-18 01:34:15 +0000,"I’m like the guy who showed up for dinner at dessert, and then got stuck with the full check. https://t.co/ICEVcRIRZJ"
2015-03-17 16:45:28 +0000,"And In order #ToBeFair, for ALL of NJ here’s what the cost of inaction means #ForOurFuture  http://t.co/itXcAnnZZH"
2015-03-17 16:40:19 +0000,"#ToBeFair, we need to address what the cost of inaction means. For Our kids... http://t.co/GBA0lIwtQD #ForOurFuture"
2015-03-17 16:35:31 +0000,If we don’t fix this… http://t.co/KP2EhB4mXS #ToBeFair #ForOurFuture
2015-03-17 16:30:31 +0000,I said this in my budget address. Every increase in $ to pension benefits is a decrease in our priorities for NJ. https://t.co/tnb2ABZTfk
2015-03-17 15:15:32 +0000,only way I know how RT @Bigness1: @GovChristie i applaud you Sir. Bring straight talk back to government!
2015-03-17 15:15:06 +0000,@magicrat13 thanks Frank
2015-03-17 15:10:47 +0000,thx Mike RT @MWatty55: @GovChristie You're the man!-Mike from Pittsburgh
2015-03-17 15:08:06 +0000,"thanks Geno RT @badboyGeno: @GovChristie u r a great Gov. &amp; ty 4 helping NJ. God Bless u. -Eugene, NJ"
2015-03-17 15:07:05 +0000,thanks Vicki RT @Verbal0263: @GovChristie Congratulations Mr.Governor!  Keep up the awesome work!
2015-03-17 15:05:11 +0000,And all say we need to fix pension system bruh RT @Concrusher: @GovChristie 8 downgrades bruh. And unemployment is well above national avg.
2015-03-17 14:28:52 +0000,"NJ’s unemployment rate is 6.3%, we’ve made progress since I took office when it was nearly 10%"
2015-03-17 14:28:18 +0000,"New January Jobs #s: NJ has 12,400 jobs added, making nearly 181k private sector jobs added under my administration."
2015-03-17 14:25:03 +0000,"And In order #ToBeFair, for ALL of NJ here’s what the cost of inaction means #ForOurFuture  https://t.co/D3c048aGG0"
2015-03-17 14:24:37 +0000,"#ToBeFair, we need to address what the cost of inaction means. For Our kids... https://t.co/zVaELY7Zdq #ForOurFuture"
2015-03-17 14:23:50 +0000,If we don’t fix this… https://t.co/JKhemO9QxC #ToBeFair #ForOurFuture
2015-03-17 14:22:41 +0000,I said this in my budget address. Every increase in $ to pension benefits is a decrease in our priorities for NJ. https://t.co/tnb2ABIinM
2015-03-17 14:00:12 +0000,I do these town halls because it’s important for my job and it’s important I hear from all of you.   https://t.co/olpwpuFARN
2015-03-17 13:59:54 +0000,"I don’t do these town halls for the fun of it. Although, I do enjoy them   https://t.co/olpwpuFARN"
2015-03-17 13:38:49 +0000,Are you coming today? RT if you will be there. http://t.co/0RsR2UwZEH
2015-03-16 15:27:46 +0000,3pm tomorrow. RT if you will be there! http://t.co/BjyNWI4Auz
2015-03-15 00:38:44 +0000,Go get em tonight @NDmbb and @NDMikeBrey Bring home the ACC title tonight. #ndparent
2015-03-13 01:36:45 +0000,"Join me, next Tuesday at my 131st Town Hall. http://t.co/E4xPiRYZQT"
2015-03-12 23:40:24 +0000,And I know it’s important to hear directly from all of you. https://t.co/olpwpuFARN
2015-03-12 23:39:38 +0000,"I don’t do these town halls for fun. I do them, because it's my job. And it’s a very important part of my job.  https://t.co/olpwpuFARN"
2015-03-12 19:38:28 +0000,"Without reform, by 2024 health care benefits alone are projected to consume over 14% of New Jersey’s state budget. http://t.co/LyPLTWqWB3"
2015-03-12 19:16:18 +0000,Then we will have to pay a federal tax: $261 million in FY18 and a staggering $837 million in FY22. http://t.co/4VColOjk9q
2015-03-12 18:51:59 +0000,NJ's health benefits are so generous that NJ will soon be further burdened by Obamacare's “Cadillac Tax” on high-cost http://t.co/Yodlz68sRs
2015-03-12 18:07:52 +0000,"NJ state employees pay an avg of $3,925 less per year towards their health insurance than a NJ private-sector worker. http://t.co/xNSF4krgnU"
2015-03-12 17:23:10 +0000,In FY14 the State made a health benefit payment of roughly $2.8 billion. 10% of the State’s $31.855 billion budget. http://t.co/Mhuqh5WkLd
2015-03-12 17:06:31 +0000,"That’s an average of $16,525 more per employee family. http://t.co/VPKI9vicP4"
2015-03-12 16:51:05 +0000,NJ taxpayers pay 174% more to cover health insurance for state workers than the average NJ private-sector employer. http://t.co/O4SZs7nliu
2015-03-12 13:31:05 +0000,"We can no longer sit around and say, “it’s not a problem, don’t worry about it.”  https://t.co/8DJbSGPRPp #tbt #ForOurFuture"
2015-03-12 13:27:52 +0000,"I told you this summer, this system was eating us alive and we needed to act big! https://t.co/8DJbSGPRPp #tbt"
2015-03-11 22:16:09 +0000,#TH131 next Tuesday. Will you be there? RT http://t.co/HRDcQ6USwF
2015-03-11 21:15:15 +0000,"RT if you agree, we cannot TAX our way out of this. #FWIWW http://t.co/m7ZTAZTEaQ"
2015-03-11 18:30:30 +0000,"Now, look at the cost to the NJ Taxpayer who has to take on the burden the difference in Healthcare benefits.  #FWIWW http://t.co/6K8cxjVKkS"
2015-03-11 18:10:11 +0000,Look at these numbers. Look at the deal Public Sector employees get over Private Sector. #FWIWW http://t.co/TDlRRODj7Y
2015-03-11 16:02:05 +0000,Our next town hall is 3pm next  Tuesday (March 17th) at Freehold National Guard Armory. Come on by!
2015-03-11 16:00:44 +0000,We have made many changes to help improve the fiscal mess in NJ. But there is still more to be done!  #FWIWW http://t.co/hrFMe2ooKe
2015-03-11 15:57:39 +0000,YES and you need to call your local Legislature&amp; demand they listen RT @derscottluc: @LevityNYC @GovChristie bingo. Taxes need to be lowered
2015-03-11 15:57:18 +0000,Agree. Call your local Leg. Tell them we cant tax our way out of this mess. RT @loudiamonds20: @GovChristie too many taxes in this state!!!
2015-03-11 15:56:42 +0000,"Im working on it RT @JasonDAmico: @GovChristie Unfortunately, I will be one of them. I give myself 2yrs. If things do not improve, I am out."
2015-03-11 15:30:27 +0000,"Remember this, we’re one of only two states in America that has both an estate tax and an inheritance tax. https://t.co/dM1Xh6Z0yk #FWIWW"
2015-03-11 15:16:07 +0000,"First, it’s increasingly difficult to afford to live here and second it's impossible to afford to die here. https://t.co/dM1Xh6Z0yk #FWIWW"
2015-03-11 15:15:08 +0000,People are leaving NJ because they are saying to themselves two things: https://t.co/dM1Xh6Z0yk #FWIWW
2015-03-11 15:00:40 +0000,"When it comes to TAXES in this state, we need to wake up! https://t.co/dM1Xh6Z0yk #FWIWW"
2015-03-11 14:30:55 +0000,"Starting off our “For What It’s Worth Wednesday”, It’s important to know, we cannot TAX our way out of this.  #FWIWW http://t.co/b6BibMnefn"
2015-03-11 14:14:30 +0000,"Today is a beautiful day in NJ. As Gov, you often get blamed for the bad weather days. (just ask my son Patrick) https://t.co/RbnWA3vjUm"
2015-03-11 14:01:08 +0000,I do these town halls because they are a very important part of my job. https://t.co/olpwpuFARN
2015-03-11 14:00:55 +0000,I haven’t done this 130 times because I’ve got nothing else to do.  https://t.co/olpwpuFARN
2015-03-11 00:06:09 +0000,"And maybe, a wave of sanity will come across the people who run the Legislature &amp; they’ll actually reduce your taxes https://t.co/LN5Xphrz99"
2015-03-11 00:05:16 +0000,"If we’re able to get this done, our credit rating will go up, our ability to invest more in the programs that you care about will go up."
2015-03-11 00:04:11 +0000,We need to get the politics out of the pension system here in NJ. https://t.co/LN5Xphrz99
2015-03-10 23:30:14 +0000,This is the $225 Million on top of paying to fix what they polluted. https://t.co/QzM7yo2RQz
2015-03-10 16:53:15 +0000,"I have no idea what I'll get when I do these things, but it doesn't matter. What matters is hearing from all of you. https://t.co/5kwXglqN89"
2015-03-10 16:52:09 +0000,I love these town halls. I wouldn't stand there and take questions for over 90 min if I didn't feel it wasn't an important part of my job.
2015-03-10 16:51:39 +0000,Thank you to those who came out today. Today marks my 130th town hall and one of my very 1st town halls was also right here in Somerville.
2015-03-10 15:30:27 +0000,"Here is what we have done, but there is still more to do. #ForOurFuture #TH130 http://t.co/L4P3Pw0IK0"
2015-03-09 11:30:16 +0000,We’re going to continue these town halls bc it’s a really imp part of my job. And quite frankly I really enjoy them. https://t.co/5kwXgl9bJz
2015-03-09 11:03:15 +0000,Will you be at the Town Hall tomorrow in Somerville? RT and don't forget to RSVP http://t.co/Lrx64QgpdE
2015-03-09 01:32:34 +0000,I always feel incredibly lucky to have the opportunity to be the governor of the state I was born and raised. https://t.co/5kwXgl9bJz
2015-03-09 00:39:46 +0000,"I was born in this state, I was raised here and now I’m raising my children here. NJ is home, for me and my family. https://t.co/5kwXgl9bJz"
2015-03-09 00:00:23 +0000,And quite frankly I really like doing them. https://t.co/5kwXgl9bJz
2015-03-08 23:30:27 +0000,We’re going to continue to do these Town Halls because it’s a really important part of my job. https://t.co/5kwXgl9bJz
2015-03-08 23:03:32 +0000,Our 130th town hall is Tuesday in Somerville. Will you be there? RT and don't forget to RSVP #TH130 http://t.co/QjzhjE6EmE
2015-03-06 18:22:44 +0000,The fact is we need to do more. https://t.co/KetfAhbM04
2015-03-06 18:00:48 +0000,Nobody wanted to hear that then because they were exhausted from having done the first part. https://t.co/KetfAhbM04
2015-03-06 17:27:06 +0000,"I said in 2011 it was a great job done by the Administration &amp; Legislature, but I also said we'll need to do more. https://t.co/KetfAhbM04"
2015-03-06 17:10:29 +0000,And here is a full list of accomplishments we have made since then. http://t.co/2ZwT01uptm
2015-03-06 16:32:31 +0000,"In 2011, we passed the first round of pension and health benefit reform. https://t.co/KetfAhbM04"
2015-03-06 16:12:02 +0000,They kicked the can further and further down the road and now we sit where we sit where we are because of it today. https://t.co/KetfAhbM04
2015-03-06 15:29:43 +0000,Some of that is just by borrowing more money and worrying about paying it off in the future.  https://t.co/KetfAhbM04
2015-03-06 15:02:35 +0000,Administrations long before I got here made promises they couldn't keep and did not pay for. https://t.co/KetfAhbM04
2015-03-06 01:31:18 +0000,"It was monumental. And at the time, it wasn't being done in the rest of the country. https://t.co/KetfAhtmRC"
2015-03-06 01:08:09 +0000,In 2011 we put in place 4 significant reforms that will save about 120 billion for NJ tax payers over the next 30yrs https://t.co/KetfAhbM04
2015-03-05 21:53:10 +0000,State of Emergency remains in effect so please do not drive and stay home tonight if you can.
2015-03-05 21:51:55 +0000,Please keep your distance if you see a plow or salt truck.
2015-03-05 21:51:04 +0000,"NJDOT continues to have more than 2,500 plows and salt trucks on the road trying to keep up with this storm."
2015-03-05 21:50:26 +0000,Speed restrictions of 35mph on both the Garden State Parkway and the NJ Turnpike are still in effect.
2015-03-05 21:50:04 +0000,"Obviously, the storm got progressively worse today. If you had to go to work today, please be careful on the drive home."
2015-03-05 12:23:48 +0000,I have ordered all State offices to be closed today for all non-essential employees.
2015-03-05 12:22:18 +0000,If you have to be out - please drive slow and give plows and spreaders room to work.
2015-03-05 12:21:36 +0000,"There is a state of emergency in place - So if you do not need to be out, please stay off the roads and stay home."
2015-03-05 12:20:51 +0000,"NJDOT is fully activated with more than 2,300 plows and salt spreaders on our highways working to keep the roads clear today."
2015-03-05 03:07:07 +0000,"But no matter what they say, we cannot TAX our way out of this. https://t.co/1qaRc1rst5"
2015-03-05 02:06:01 +0000,"For years, previous Administrations made promises they couldn't keep. And now we have to clean up the mess. https://t.co/KetfAhbM04"
2015-03-05 01:25:06 +0000,Want to hear something even more outrageous than yet another snow storm coming our way? https://t.co/iyiHueppBl
2015-03-04 23:39:12 +0000,Staying off the roads will allow our first responders and public safety officials to be able to safely respond to any emergency situations.
2015-03-04 23:38:01 +0000,Im asking everyone in New Jersey to please drive carefully and remain off the roads if possible tonight.
2015-03-04 23:35:56 +0000,My Administration will continue monitoring conditions throughout the remainder of the storm.
2015-03-04 23:35:09 +0000,"Therefore, I've authorized state officials to take all necessary action to prepare."
2015-03-04 23:34:09 +0000,Tonight's storm is expected to produce travel hazards and potentially cause power outages throughout the state.
2015-03-04 23:28:20 +0000,"In preparation for tonight's storm, I am declaring a State of Emergency here in New Jersey."
2015-03-04 20:35:35 +0000,"ICYMI:  ""NJ can't wait on reforming public-sector benefits""  http://t.co/q6Rcorsrdh"
2015-03-03 23:08:11 +0000,Will we see you at our 129th Town Hall tomorrow? RT if you will be there. http://t.co/IuAtAgZM79
2015-03-03 20:39:32 +0000,"Road conditions can change quickly, and freezing rain creates a greater risk of black ice. So, I cannot stress this enough: Drive Slow!"
2015-03-03 20:38:55 +0000,Our crews were activated this afternoon and are out making sure state highways are clear and safe for the evening commute.
2015-03-03 20:38:16 +0000,NJDOT crews in north and central Jersey pre-treated roads with brine where necessary in advance of the storm.
2015-03-03 20:37:55 +0000,NJDOT crews and contractors have been working hard throughout a difficult winter and are ready for this storm.
2015-03-03 01:31:03 +0000,Find out what I'm talking about at our 129th Town Hall this Wednesday at 11am at the Fair Lawn Recreation Center. #ForOurFuture
2015-03-03 01:30:20 +0000,"Like I said last week, If it bankrupted Detroit, AND General Motors, It will definitely bankrupt us. https://t.co/8nWMjrhqoQ  #ForOurFuture"
2015-03-01 22:47:30 +0000,.@nj1015 &amp; @News12NJ always have a good list. Keep checking there RT @dtamoe5: @GovChristie whats the news on school closings/delays?
2015-03-01 22:46:56 +0000,thanks Paul RT @PaulMacchia: @GovChristie You rock.  Thanks for all you do.
2015-03-01 22:46:26 +0000,"move to NJ! RT @AG2000000: @GovChristie @Fox5Teresa 
You know, how many there are operating in NYC? zero! @MyFoxNY"
2015-03-01 22:25:15 +0000,Drivers be aware speed restrictions are in place.  It is 35mph for the entire length of the GSP and 35mph for most of the NJTurnpike.
2015-03-01 22:24:31 +0000,"So if you can stay home and off the roads tonight, please do. If you absolutely need to drive, drive slow."
2015-03-01 22:24:08 +0000,"The snow is expected to stop later tonight but as it gets darker, the temperature is expected to drop and black ice could develop."
2015-03-01 22:21:35 +0000,"But there is freezing rain south of 195, and snow continues to fall in North Jersey."
2015-03-01 22:20:16 +0000,There are more than 1900 NJDOT &amp; contractor plows and salt spreaders working to keep state highways clear and safe.
2015-02-25 23:10:16 +0000,This is game time! #ForOurFuture https://t.co/KoO4o89x7o
2015-02-25 15:13:25 +0000,RT if you will be in Moorestown today at 3p  for our 128th Town Hall. #ForOurFuture http://t.co/2m2rCsfcrL
2015-02-25 02:00:22 +0000,We don’t need any court to tell us we have a serious problem   https://t.co/QCwi2baE5K #ForOurFuture
2015-02-25 01:00:23 +0000,We cannot tax our way out of this https://t.co/1qaRc1rst5 #ForOurFuture
2015-02-25 00:00:21 +0000,There is no one else but us  https://t.co/oXj5g0Ds3X #ForOurFuture
2015-02-24 23:00:30 +0000,This is our roadmap for reform https://t.co/ilntqDjdIK #ForOurFuture
2015-02-24 21:01:22 +0000,Here is the Comission's full list of proposals I’ve endorsed: http://t.co/VdztXzQbOi #ForOurFuture
2015-02-24 20:52:04 +0000,And a constitutional amendment for steady payments from the state is a starting point. #ForOurFuture
2015-02-24 20:51:36 +0000,"We have more work to do together, but pension freeze, a new planned structure… (cont.)"
2015-02-24 20:49:33 +0000,Here is the Roadmap to Reform we signed with the NJEA  http://t.co/zGUsQjCPn2 #ForOurFuture
2015-02-24 19:44:03 +0000,Coming together. Thinking differently. Fighting for all the people. Addressing the long-term.  This is how we get things done. #ForOurFuture
2015-02-24 19:43:53 +0000,This is the type of leadership our state requires.
2015-02-24 19:43:40 +0000,"I am here today to ask you to do what may be politically difficult, but what is morally the right thing to do."
2015-02-24 19:43:28 +0000,This is the cost of pushing this off to somebody else. There is no one else. There is no one else but us.
2015-02-24 19:43:15 +0000,This is the cost of inaction. This is the cost of doing nothing.
2015-02-24 19:43:05 +0000,…by providing tax relief and new jobs which lead to fulfilling careers.
2015-02-24 19:42:54 +0000,We will miss the opportunity to boost take home pay for working class taxpayers…
2015-02-24 19:42:45 +0000,…to become valued and contributing members of the community…
2015-02-24 19:42:33 +0000,We miss the opportunity to give a 2nd chance to those battling drug addiction or reentering society from prison…
2015-02-24 19:42:22 +0000,We will miss the opportunity to give our young children the chance to be successful with a quality education no matter where they live…
2015-02-24 19:42:08 +0000,Every increase in dollars devoted to pension &amp; health benefits is a decrease in dollars invested in other priorities.
2015-02-24 19:41:53 +0000,"Sometimes it doesn’t seem immediately apparent, but this problem is eating us away little by little."
2015-02-24 19:41:13 +0000,That someone else will pay.  You know that is not true.
2015-02-24 19:40:17 +0000,"They will tell you that it won’t impact you, and that it’s going to be somebody else’s problem."
2015-02-24 19:39:52 +0000,But we cannot tax our way out of this problem. #ForOurFuture http://t.co/eSKdlXlABL
2015-02-24 19:39:21 +0000,They will tell you that this will just go away if we ignore it.  They will tell you that this is solvable if we just raise takes.
2015-02-24 19:39:09 +0000,"There are politicians, some of whom may be in this very room, who will tell you that we don’t need further pension and health benefit reform"
2015-02-24 19:38:00 +0000,No one branch of government can wish or order this problem away. We must do it together.
2015-02-24 19:37:47 +0000,"We now have a bipartisan reform plan which can, once and for all, fix this problem."
2015-02-24 19:37:35 +0000,We acted in 2011 to acknowledge and to begin to repair this serious problem.
2015-02-24 19:37:18 +0000,I have stood behind this podium for five years speaking about this problem candidly and openly.
2015-02-24 19:36:38 +0000,The numbers do not lie and we don’t need any court to tell us we have a serious problem.
2015-02-24 19:29:46 +0000,"I don’t come here today just to identify the problem, shrug my shoulders and return to business as usual."
2015-02-24 19:25:23 +0000,Today we are making the largest state pension payment in NJ history - $1.3 billion. #ForOurFuture
2015-02-24 19:20:22 +0000,Watch Budget Address LIVE here: https://t.co/BRxEBWyHQl
2015-02-24 18:48:44 +0000,Budget Address is at 2pm. You can watch it live here: http://t.co/kAsOPefDTw #ForOurFuture
2015-02-24 12:06:11 +0000,"Watch the Budget Address LIVE at 2pm. But first, a sneak peak. https://t.co/t7tB5gOO5f #ForOurFuture"
2015-02-21 23:51:57 +0000,NJDOT has approx 1500 plows &amp; salt spreaders working to clear roadways statewide.
2015-02-21 23:36:24 +0000,"You know the drill. If you can stay off the roads tonight please do. If you absolutely have to go out, drive slow."
2015-02-21 23:35:58 +0000,Snowy conditions mean speed restrictions. For entire length of Garden State Parkway it is 45mph and for the NJ Turnpike it is 35mph.
2015-02-17 12:27:16 +0000,Here is a list of closings and delays from @News12NJ http://t.co/LP5l3PsiQX
2015-02-17 12:20:26 +0000,On the Garden State Parkway it is 35 mph from southern terminus in Cape May to Exit 143 and 45 mph from Exit 143 to NY State line.
2015-02-17 12:16:37 +0000,Speed restrictions are in effect. For NJ Turnpike - Its 35 mph from Delaware Memorial Bridge to Exit 11 and 45 mph from Exit 11 to GWB.
2015-02-17 12:10:08 +0000,"In extreme cold, salt maybe less effective. So please use extreme caution when driving. If you can stay off roads this AM, please do."
2015-02-17 12:09:27 +0000,"The heaviest snow is in South Jersey today, but I am asking everyone in our state to drive with caution."
2015-02-17 12:08:57 +0000,"NJDOT has more than 2,500 plows and salt spreaders that have been working overnight to clear state highways."
2015-02-11 22:14:26 +0000,Great to have Chinese Ambassador Cui Tiankai at the State House this afternoon. Appreciate him making the trip. http://t.co/3hdHcrIm2J
2015-02-06 21:49:17 +0000,Thank you to the @RutgersU students who performed for us at the famous Globe Theatre. You all are very talented. http://t.co/DfAXQZ3rVd
2015-02-05 20:40:16 +0000,585 lives have already been saved through overdose reversals w/ Narcan. This law will help us prevent more tragedies &amp; save even more lives.
2015-02-05 20:39:15 +0000,I also signed an expansion of the Overdose Protection Act to put in law protections for 1stResponders who are saving lives w/ Narcan program
2015-02-05 20:37:15 +0000,The Pet Purchase Protection Act also bans pet sales from breeders who violate our cruelty laws.
2015-02-05 20:35:06 +0000,I just signed into law the Pet Purchase Protection Act. This requires better info from pet shops so that sick pets don't end up in NJ homes
2015-02-05 18:25:12 +0000,Great to see Premier @JimPrentice. Appreciate him stopping by Trenton during his trip to the U.S. this week. http://t.co/sY7y32Wwlv
2015-02-02 21:22:33 +0000,Number 10 https://t.co/KdoAmlFIGP
2015-02-02 16:04:31 +0000,To be clear: http://t.co/pA4iCgL7xi
2015-02-02 12:32:53 +0000,Currently @NJTRANSIT rail service is subject to 10-15 minute delays due to the winter weather conditions.
2015-02-02 12:32:07 +0000,The snow is mostly falling in northwest NJ now but please be aware of the plows and spreaders clearing our roads and keep your distance.
2015-02-02 12:31:23 +0000,I’ve authorized a delayed opening of 10:30AM for all non-essential state employees today so roads can be cleared.
2015-02-02 01:20:11 +0000,Watching #SuperBowlXLIX at The Albion Pub in London with a few @RutgersU exchange students. http://t.co/P2nydMllKu
2015-02-01 16:46:01 +0000,.@Arsenal won! Great game. Quite the experience being here. #NJtoUK #AFCvAVFC http://t.co/xEnAzM49dv
2015-02-01 15:03:18 +0000,Landed in London. This is Mary Pat &amp; I on way to Arsenal V Aston Villa football game. Excited to be here #NJtoUK http://t.co/DPsvV19OyD
2015-01-27 19:41:50 +0000,happy birthday! RT @njjnshr: @GovChristie wish me a happy birthday!! In Matawan http://t.co/opiYqXVoPN
2015-01-27 19:07:37 +0000,excellent RT @amyhforgood: @GovChristie our first real snow in NJ since we moved here to Medford. http://t.co/iHwG8iaUnq
2015-01-27 19:04:52 +0000,what a crew! RT @liz_cox8: @GovChristie Happy sledding from #GlenRock @GlenRockBorough http://t.co/RYXRs4ppho
2015-01-27 18:59:12 +0000,great scarf + hat RT @PRVZWireless: @GovChristie all good in Ramsey! http://t.co/NlWMWmcaYU
2015-01-27 18:53:57 +0000,"Thats great. Where are you guys? RT @gmarnin: @GovChristie I put the kids to work. Don't worry, we had fun too! http://t.co/XJGbZOyQwO"
2015-01-27 18:50:01 +0000,looks great!  RT @mattdoyle2: @GovChristie sledding in Bergenfield! http://t.co/JK04H6u6Ut
2015-01-27 18:41:21 +0000,nice RT @hannahstuart13: @GovChristie Gus the snowman in Vernon! http://t.co/dy0LpRD3kT
2015-01-27 18:40:18 +0000,"Alright, storm is behind us and school is most likely on for tomorrow. So where is everyone sledding today? Any snowmen out there?"
2015-01-27 17:24:15 +0000,. @NJTRANSIT crews have successfully completed mandatory rail inspections and continue to mobilize crews for service on Wednesday.
2015-01-27 17:23:38 +0000,".@NJTRANSIT will operate full weekday service on its bus, rail, light rail and Access Link services  Wednesday, 1/28."
2015-01-27 17:23:02 +0000,From @NJTransit: Buses are 100% up and running and train lines have started to resume normal service.
2015-01-27 16:53:22 +0000,From @NJTRANSIT: NJ Transit buses are officially up and running 100% of their routes today on the weekday schedule.
2015-01-27 15:24:33 +0000,Speed restrictions are still in place on NJ Turnpike and Garden State Parkway. Please follow signs and drive slow.
2015-01-27 14:01:47 +0000,From @NJTRANSIT: NE Corridor will be operating on a weekend schedule at 10AM starting w/  the 10:19AM out of Trenton &amp; 10:15AM out of NYC.
2015-01-27 13:59:08 +0000,From @NJTRANSIT: The Raritan Valley Line will begin operating with the 10:14 a.m. to Newark.
2015-01-27 13:56:27 +0000,Atlantic City Rail has resumed service and is operating on weekend schedule. @NJTRANSIT
2015-01-27 13:35:03 +0000,"The less we have to dig out, the better.  https://t.co/QiEKB9pibB"
2015-01-27 13:09:25 +0000,Keep checking http://t.co/LSn2BFOTyg for all @NJTRANSIT updates as more services become up and running throughout the day.
2015-01-27 12:38:59 +0000,.@NJTRANSIT  Line by line announcements will be made as mandatory federal inspections are completed.
2015-01-27 12:37:46 +0000,.@NJTRANSIT rail road will have limited service by this afternoon.
2015-01-27 12:36:23 +0000,"Newark light rail is running now, Hudson Bergen light rail by 11am, River Line light rail by 8am."
2015-01-27 12:36:01 +0000,"From @NJTRANSIT: South Jersey Bus is now operating with modified service, North Jersey Bus will be operating by 11am if not sooner."
2015-01-27 12:35:11 +0000,"I am asking everyone in NJ who doesn't have to drive this morning please don't. And those that do, please drive slow."
2015-01-27 12:34:02 +0000,"NJDOT still has 2,500 plows and salt spreaders working to clear the roadways this morning."
2015-01-27 12:32:35 +0000,"Effective at 7:30am, the travel ban is lifted in all 21 counties in New Jersey."
2015-01-27 11:54:55 +0000,"After assessing the situation this morning, the travel ban for south of 195 will be lifted at 7am."
2015-01-27 04:04:56 +0000,"For kids asking me if their school is closed tomorrow, a full list of closings is on @News12NJ here: http://t.co/Xf2kkOvwG6 #blizzardof2015"
2015-01-27 03:06:56 +0000,"@LeanneBadgley  oh man, good luck to her (and you)"
2015-01-27 02:39:26 +0000,The office is great. Knitting hats? A skill I don't have RT @courtneywrightt: @GovChristie watching the Office and knitting some warm hats!
2015-01-27 02:36:04 +0000,me too. Summer cant come soon enough RT @dnj1999: @GovChristie thinking about this summer down the shore 👙🌾☀️
2015-01-27 02:33:03 +0000,looks awesome RT @warren_kruse: @GovChristie http://t.co/IuBrPCS3j6
2015-01-27 02:32:34 +0000,I've been a victim of that trick RT @1bets1: @GovChristie I'm pretending that I'm listening to my husband. :) #blizzardof2015
2015-01-27 02:31:18 +0000,pokemon is still a thing? RT @Americapaldi: @GovChristie playing some pokemon and enjoying your awesome tweets
2015-01-27 02:30:19 +0000,too cold for the fleece RT @the_real_kuzi: Wonder if @GovChristie is going to be wearing his fleece tomorrow
2015-01-27 02:29:29 +0000,Here are the details of the travel ban in effect at 11pm tonight: https://t.co/TCGL8DOdT6 #blizzardof2015
2015-01-27 02:16:13 +0000,awesome. send us a pic when you're done RT @AmericasMazz: @GovChristie building a Lego batmobile. 3500 pieces.  Incredible fun with my boys
2015-01-27 02:14:04 +0000,"hopefully not because of me RT @MatthewArco: @GovChristie Working, of course."
2015-01-27 02:11:54 +0000,"Alright, its 9pm New Jersey. What's everyone doing at home tonight? #blizzardof2015"
2015-01-27 02:02:29 +0000,nicely done RT @Mike_Sanders_Tn: @GovChristie We're inside
2015-01-27 02:01:11 +0000,The forecast remains on track &amp; we are still expecting white out conditions &amp; up to 20 inches of snow throughout the state. #blizzardof2015
2015-01-27 01:51:07 +0000,This travel ban will be subject to revocation at daybreak depending on conditions then. #blizzardof2015
2015-01-27 01:50:37 +0000,This travel ban excludes emergency &amp; public safety personnel as well as utility companies &amp; others assisting in storm preparedness&amp;recovery.
2015-01-27 01:49:23 +0000,Latest #blizzardof2015 update: NJ is implementing a travel ban for the entire state beginning at 11pm tonight given the impending storm.
2015-01-27 00:36:24 +0000,thanks Kathryn same to you and yours RT @tweetsfrom_kat: @GovChristie hope you &amp; your family stay safe!!! ❤️
2015-01-27 00:27:17 +0000,@TomK1121a worthy off topic. They are very cute. Congratulations!
2015-01-27 00:24:05 +0000,glad to hear it RT @4nicudads: @GovChristie thanks for the sense of urgency today. It helps managers make safe decisions for their employees
2015-01-27 00:23:09 +0000,good advice Lenny RT @LennyGreenblatt: Don't be an idiot... listen to @GovChristie! Stay inside!
2015-01-27 00:16:54 +0000,"too easy. RT @DraftRyan2016: Hey, @GovChristie , should I be on the beach?"
2015-01-27 00:15:12 +0000,no. (So am I) RT @Roadshow_Heavey: @GovChristie Do you happen to know if Dunkin donuts will be open tomorrow? I'm serious.
2015-01-27 00:12:38 +0000,seriously. ha! RT @shennig832: @GovChristie and bread!!! LOL
2015-01-27 00:10:22 +0000,It will pick up at 9pm. Send me a pic in the AM. RT @JoAnnS917: @GovChristie I'm not impressed http://t.co/N4Aye3wTn8
2015-01-27 00:08:17 +0000,too dark. not safe for that either MT @LousyPundit: But I'm an avid cross country skier... MT @GovChristie: There is no reason to be outside
2015-01-27 00:05:40 +0000,Also make sure you have batteries for both your battery powered radio and flashlights.  #blizzardof2015
2015-01-27 00:05:16 +0000,"Check your supply of flashlights, blankets, nonperishable food and bottled water. #blizzardof2015"
2015-01-27 00:04:46 +0000,This storm is coming in strong. Please prepare accordingly. Charge your phone and have battery powered radio on hand. #blizzardof2015
2015-01-27 00:02:49 +0000,By 9pm the storm is expected to worsen. Im asking everyone to be  in their homes by 9pm. There is no reason to be outside. #blizzardof2015
2015-01-26 23:56:51 +0000,no problem. Thats what I'm here for RT @briellecoronet: @GovChristie thanks for the tip #Blizzard2015
